PLATE,MJD,RACEN,DECCEN,RUN2D,RUN1D,QUALITY,SN^2,N_gal,N_QSO,N_star,N_unk,N_sky,SURVEY,PROG,CHUNK,TILEID,PUBLIC
6704,56388,160.20,54.75,v5_7_0,v5_7_0,good,12.2,616,171,60,73,80,boss,boss,boss34,15615,DR11
6705,56636,167.85,53.76,v5_7_0,v5_7_0,good,16.2,586,207,77,50,80,boss,boss,boss34,15626,DR12
6706,56385,164.74,52.20,v5_7_0,v5_7_0,good,15.3,551,230,74,55,90,boss,boss,boss34,15627,DR11
6707,56383,163.83,54.47,v5_7_0,v5_7_0,good,13.5,654,166,64,36,80,boss,boss,boss34,15628,DR11
6708,56452,235.09,54.72,v5_7_0,v5_7_0,good,11.1,603,168,75,74,80,boss,boss,boss34,15430,DR12
6709,56429,239.02,54.05,v5_7_0,v5_7_0,good,21.7,639,171,85,25,80,boss,boss,boss34,15431,DR11
6710,56416,217.69,54.93,v5_7_0,v5_7_0,good,19.1,584,216,88,32,80,boss,boss,boss34,15433,DR11
6711,56388,221.14,54.49,v5_7_0,v5_7_0,good,14.6,687,125,79,29,80,boss,boss,boss34,15434,DR11
6712,56421,225.49,54.24,v5_7_0,v5_7_0,good,10.8,562,208,79,71,80,boss,boss,boss34,15435,DR11
6713,56402,229.12,54.10,v5_7_0,v5_7_0,good,12.9,585,184,87,64,80,boss,boss,boss34,15436,DR11
6714,56447,232.52,53.22,v5_7_0,v5_7_0,good,15.9,585,190,103,42,80,boss,boss,boss34,15437,DR12
6715,56449,236.44,52.43,v5_7_0,v5_7_0,good,17.8,599,203,79,39,80,boss,boss,boss34,15438,DR12
6716,56401,239.86,51.45,v5_7_0,v5_7_0,good,15.3,599,172,88,61,80,boss,boss,boss34,15439,DR11
6717,56397,215.35,52.91,v5_7_0,v5_7_0,good,14.7,537,237,66,80,80,boss,boss,boss34,15440,DR11
6718,56398,218.93,52.56,v5_7_0,v5_7_0,good,15.2,653,161,66,40,80,boss,boss,boss34,15441,DR11
6719,56390,222.86,52.69,v5_7_0,v5_7_0,good,16.6,573,206,96,45,80,boss,boss,boss34,15442,DR11
6720,56390,226.67,52.05,v5_7_0,v5_7_0,good,13.6,587,210,82,41,80,boss,boss,boss34,15443,DR11
6721,56398,230.45,51.26,v5_7_0,v5_7_0,good,16.4,559,204,100,57,80,boss,boss,boss34,15444,DR11
6722,56431,234.17,50.88,v5_7_0,v5_7_0,good,13.7,598,197,82,43,80,boss,boss,boss34,15445,DR11
6723,56428,237.27,49.83,v5_7_0,v5_7_0,good,16.2,558,200,111,51,80,boss,boss,boss34,15446,DR11
6724,56416,217.30,50.56,v5_7_0,v5_7_0,good,14.9,654,144,85,37,80,boss,boss,boss34,15447,DR11
6725,56390,220.65,50.71,v5_7_0,v5_7_0,good,12.8,589,184,78,69,80,boss,boss,boss34,15448,DR11
6726,56394,224.03,50.22,v5_7_0,v5_7_0,good,16.5,609,193,67,51,80,boss,boss,boss34,15449,DR11
6727,56369,227.76,49.63,v5_7_0,v5_7_0,good,14.2,536,225,88,71,80,boss,boss,boss34,15450,DR11
6728,56426,231.51,48.89,v5_7_0,v5_7_0,good,14.8,578,209,94,39,80,boss,boss,boss34,15451,DR11
6729,56419,234.80,48.29,v5_7_0,v5_7_0,good,15.6,577,192,90,61,80,boss,boss,boss34,15452,DR11
6730,56425,238.47,47.64,v5_7_0,v5_7_0,good,13.4,577,175,92,76,80,boss,boss,boss34,15453,DR11
6731,56385,219.28,48.56,v5_7_0,v5_7_0,good,13.7,655,126,52,87,80,boss,boss,boss34,15454,DR11
6732,56370,222.06,48.32,v5_7_0,v5_7_0,good,13.4,559,177,78,106,80,boss,boss,boss34,15455,DR11
6733,56369,225.70,47.89,v5_7_0,v5_7_0,good,14.8,642,152,85,41,80,boss,boss,boss34,15456,DR11
6734,56386,228.92,47.23,v5_7_0,v5_7_0,good,12.7,547,210,86,60,97,boss,boss,boss34,15457,DR11
6735,56397,232.71,46.46,v5_7_0,v5_7_0,good,13.0,560,178,103,65,94,boss,boss,boss34,15458,DR11
6736,56366,220.45,46.31,v5_7_0,v5_7_0,good,20.4,568,183,119,38,92,boss,boss,boss34,15459,DR12
6737,56365,223.69,46.19,v5_7_0,v5_7_0,good,25.4,600,166,115,35,84,boss,boss,boss34,15460,DR11
6738,56424,203.10,51.19,v5_7_0,v5_7_0,good,12.7,601,208,57,54,80,boss,boss,boss34,15496,DR11
6739,56393,211.50,53.23,v5_7_0,v5_7_0,good,14.1,609,179,61,71,80,boss,boss,boss34,15497,DR11
6740,56401,206.48,51.73,v5_7_0,v5_7_0,good,12.7,568,210,85,57,80,boss,boss,boss34,15499,DR11
6741,56394,210.34,51.25,v5_7_0,v5_7_0,good,16.0,640,170,55,55,80,boss,boss,boss34,15500,DR11
6742,56415,213.89,51.09,v5_7_0,v5_7_0,good,14.4,607,180,91,42,80,boss,boss,boss34,15501,DR11
6743,56385,201.73,48.76,v5_7_0,v5_7_0,good,11.1,608,181,65,66,80,boss,boss,boss34,15504,DR11
6744,56399,205.43,49.28,v5_7_0,v5_7_0,good,12.5,595,201,72,52,80,boss,boss,boss34,15505,DR11
6745,56425,208.77,49.35,v5_7_0,v5_7_0,good,16.2,643,159,83,35,80,boss,boss,boss34,15506,DR11
6746,56386,212.34,49.24,v5_7_0,v5_7_0,good,15.0,573,219,89,39,80,boss,boss,boss34,15507,DR11
6747,56388,215.75,48.86,v5_7_0,v5_7_0,good,14.0,647,150,66,57,80,boss,boss,boss34,15508,DR11
6748,56371,204.05,47.09,v5_7_0,v5_7_0,good,15.6,596,206,80,36,82,boss,boss,boss34,15513,DR11
6749,56370,207.41,47.29,v5_7_0,v5_7_0,good,18.6,595,199,90,36,80,boss,boss,boss34,15514,DR11
6750,56367,210.60,46.97,v5_7_0,v5_7_0,good,20.6,600,200,87,33,80,boss,boss,boss34,15515,DR11
6751,56368,213.87,47.00,v5_7_0,v5_7_0,good,15.2,618,168,81,37,96,boss,boss,boss34,15516,DR11
6752,56366,217.21,46.82,v5_7_0,v5_7_0,good,16.8,532,192,130,51,95,boss,boss,boss34,15517,DR11
6753,56399,198.35,48.63,v5_7_0,v5_7_0,good,11.7,654,153,52,61,80,boss,boss,boss34,15541,DR11
6754,56414,199.51,50.99,v5_7_0,v5_7_0,good,13.3,549,242,74,55,80,boss,boss,boss34,15550,DR11
6755,56413,196.04,50.25,v5_7_0,v5_7_0,good,11.3,621,175,73,51,80,boss,boss,boss34,15551,DR11
6756,56426,208.00,53.46,v5_7_0,v5_7_0,good,15.1,600,192,84,44,80,boss,boss,boss34,15559,DR11
6757,56416,203.63,53.57,v5_7_0,v5_7_0,good,16.0,639,161,86,34,80,boss,boss,boss34,15560,DR11
6758,56415,200.51,53.19,v5_7_0,v5_7_0,good,15.8,661,149,66,44,80,boss,boss,boss34,15561,DR11
6759,56416,196.70,52.73,v5_7_0,v5_7_0,good,14.6,624,170,81,45,80,boss,boss,boss34,15562,DR11
6760,56425,197.38,54.80,v5_7_0,v5_7_0,good,14.0,550,231,79,60,80,boss,boss,boss34,15573,DR11
6780,56605,37.10,0.00,v5_7_0,v5_7_0,good,26.2,108,535,70,148,139,boss,boss,boss205,15312,DR12
6780,56577,37.10,0.00,v5_7_0,v5_7_0,good,22.8,106,528,68,159,139,boss,boss,boss205,15312,DR12
6780,56267,37.10,0.00,v5_7_0,v5_7_0,good,20.9,108,512,71,170,139,boss,boss,boss205,15312,DR11
6781,56599,39.00,0.00,v5_7_0,v5_7_0,good,20.2,107,456,73,212,152,boss,boss,boss205,15316,DR12
6781,56575,39.00,0.00,v5_7_0,v5_7_0,good,17.5,106,452,72,218,152,boss,boss,boss205,15316,DR12
6781,56274,39.00,0.00,v5_7_0,v5_7_0,good,29.3,108,494,86,160,152,boss,boss,boss205,15316,DR11
6782,56602,40.90,0.00,v5_7_0,v5_7_0,good,21.2,107,517,66,187,123,boss,boss,boss205,15317,DR12
6782,56576,40.90,0.00,v5_7_0,v5_7_0,good,23.3,110,526,67,174,123,boss,boss,boss205,15317,DR12
6782,56572,40.90,0.00,v5_7_0,v5_7_0,good,27.5,111,522,70,174,123,boss,boss,boss205,15317,DR12
6782,56273,40.90,0.00,v5_7_0,v5_7_0,good,21.8,109,518,76,174,123,boss,boss,boss205,15317,DR11
6783,56284,130.63,44.25,v5_7_0,v5_7_0,good,14.3,17,325,533,45,80,boss,special_plates_TDSS_SPIDERS,boss208,15657,DR11
6785,56487,237.47,59.08,v5_7_0,v5_7_0,good,12.4,679,105,85,51,80,boss,boss,boss34,15418,DR12
6786,56448,241.45,57.78,v5_7_0,v5_7_0,good,15.9,622,166,101,31,80,boss,boss,boss34,15419,DR12
6787,56447,245.12,56.70,v5_7_0,v5_7_0,good,12.6,703,104,77,36,80,boss,boss,boss34,15420,DR12
6788,56428,248.06,55.35,v5_7_0,v5_7_0,good,13.4,649,139,86,46,80,boss,boss,boss34,15421,DR11
6789,56401,225.34,58.21,v5_7_0,v5_7_0,good,11.5,597,192,73,58,80,boss,boss,boss34,15422,DR11
6790,56430,230.32,58.29,v5_7_0,v5_7_0,good,13.4,544,208,94,74,80,boss,boss,boss34,15423,DR11
6791,56429,234.60,57.43,v5_7_0,v5_7_0,good,16.4,564,237,81,38,80,boss,boss,boss34,15424,DR11
6792,56432,238.24,56.38,v5_7_0,v5_7_0,good,12.3,589,212,81,38,80,boss,boss,boss34,15425,DR11
6793,56430,242.28,55.30,v5_7_0,v5_7_0,good,15.2,649,160,77,34,80,boss,boss,boss34,15426,DR11
6794,56448,223.12,56.32,v5_7_0,v5_7_0,good,13.6,670,111,86,53,80,boss,boss,boss34,15427,DR12
6795,56425,227.26,56.38,v5_7_0,v5_7_0,good,13.4,591,199,77,53,80,boss,boss,boss34,15428,DR11
6796,56453,231.35,55.78,v5_7_0,v5_7_0,good,14.1,645,147,87,41,80,boss,boss,boss34,15429,DR12
6797,56426,213.17,55.11,v5_7_0,v5_7_0,good,13.9,656,152,70,42,80,boss,boss,boss34,15432,DR11
6798,56485,240.21,60.46,v5_7_0,v5_7_0,good,16.0,728,88,72,32,80,boss,boss,boss34,15461,DR12
6799,56478,233.47,59.97,v5_7_0,v5_7_0,good,12.1,656,137,59,68,80,boss,boss,boss34,15462,DR12
6800,56399,219.40,56.91,v5_7_0,v5_7_0,good,12.0,563,227,77,53,80,boss,boss,boss34,15463,DR11
6801,56487,209.73,55.47,v5_7_0,v5_7_0,good,13.5,623,172,52,73,80,boss,boss,boss34,15464,DR12
6802,56456,236.18,61.30,v5_7_0,v5_7_0,good,11.5,689,107,69,55,80,boss,boss,boss34,15465,DR12
6803,56402,215.05,56.91,v5_7_0,v5_7_0,good,13.5,549,232,79,60,80,boss,boss,boss34,15466,DR11
6804,56447,210.88,57.60,v5_7_0,v5_7_0,good,12.4,603,183,86,48,80,boss,boss,boss34,15467,DR12
6805,56442,206.57,57.46,v5_7_0,v5_7_0,good,11.5,633,169,62,56,80,boss,boss,boss34,15468,DR12
6806,56419,221.49,58.96,v5_7_0,v5_7_0,good,14.3,654,156,69,41,80,boss,boss,boss34,15469,DR11
6807,56429,216.83,59.07,v5_7_0,v5_7_0,good,18.8,620,185,81,34,80,boss,boss,boss34,15470,DR11
6808,56443,212.74,59.54,v5_7_0,v5_7_0,good,17.7,637,146,103,34,80,boss,boss,boss34,15471,DR12
6809,56454,208.42,59.83,v5_7_0,v5_7_0,good,12.1,531,235,88,66,80,boss,boss,boss34,15472,DR12
6810,56447,204.04,59.50,v5_7_0,v5_7_0,good,12.5,649,163,66,42,80,boss,boss,boss34,15473,DR12
6813,56419,219.09,60.91,v5_7_0,v5_7_0,good,17.6,559,215,94,52,80,boss,boss,boss34,15476,DR11
6815,56419,210.62,61.81,v5_7_0,v5_7_0,good,13.6,638,178,62,42,80,boss,boss,boss34,15478,DR11
6816,56444,205.50,61.68,v5_7_0,v5_7_0,good,15.0,583,199,102,35,81,boss,boss,boss34,15479,DR12
6817,56455,201.00,61.61,v5_7_0,v5_7_0,good,13.1,574,222,71,53,80,boss,boss,boss34,15480,DR12
6821,56396,207.44,63.69,v5_7_0,v5_7_0,good,13.7,619,192,63,46,80,boss,boss,boss34,15484,DR11
6822,56711,202.62,63.90,v5_7_0,v5_7_0,good,20.8,641,154,78,47,80,boss,boss,boss34,15485,DR12
6823,56687,197.52,63.56,v5_7_0,v5_7_0,good,22.0,590,211,79,40,80,boss,boss,boss34,15486,DR12
6825,56717,204.50,66.18,v5_7_0,v5_7_0,good,14.9,620,159,76,65,80,boss,boss,boss34,15488,DR12
6826,56449,199.51,65.86,v5_7_0,v5_7_0,good,15.0,622,157,78,63,80,boss,boss,boss34,15489,DR12
6827,56428,205.36,55.45,v5_7_0,v5_7_0,good,14.3,611,204,62,43,80,boss,boss,boss34,15571,DR11
6828,56430,200.70,55.28,v5_7_0,v5_7_0,good,11.7,603,201,71,45,80,boss,boss,boss34,15572,DR11
6829,56453,202.31,57.34,v5_7_0,v5_7_0,good,13.2,595,208,71,46,80,boss,boss,boss34,15586,DR12
6830,56429,198.20,57.21,v5_7_0,v5_7_0,good,13.7,688,138,59,35,80,boss,boss,boss34,15587,DR11
6831,56426,194.44,56.84,v5_7_0,v5_7_0,good,16.6,559,233,84,44,80,boss,boss,boss34,15588,DR11
6832,56426,190.06,55.98,v5_7_0,v5_7_0,good,13.1,616,178,77,49,80,boss,boss,boss34,15589,DR11
6833,56413,186.02,55.55,v5_7_0,v5_7_0,good,14.2,540,229,89,62,80,boss,boss,boss34,15590,DR11
6835,56420,195.02,59.26,v5_7_0,v5_7_0,good,16.4,572,227,76,45,80,boss,boss,boss34,15603,DR11
6836,56443,190.80,58.20,v5_7_0,v5_7_0,good,14.0,610,185,74,51,80,boss,boss,boss34,15604,DR12
6837,56442,186.70,57.71,v5_7_0,v5_7_0,good,15.4,599,199,73,49,80,boss,boss,boss34,15605,DR12
6838,56429,182.44,56.82,v5_7_0,v5_7_0,good,14.3,563,219,76,62,80,boss,boss,boss34,15606,DR11
6839,56425,178.57,55.54,v5_7_0,v5_7_0,good,14.1,589,195,72,64,80,boss,boss,boss34,15607,DR11
6840,56685,191.28,60.70,v5_7_0,v5_7_0,good,18.3,594,206,74,46,80,boss,boss,boss34,15620,DR12
6872,56540,12.92,32.13,v5_7_0,v5_7_0,good,14.7,663,98,81,56,102,boss,boss,boss32,15191,DR12
6873,56541,10.48,33.94,v5_7_0,v5_7_0,good,18.4,616,94,158,52,80,boss,boss,boss32,15192,DR12
6874,56550,13.07,34.33,v5_7_0,v5_7_0,good,21.1,618,110,146,46,80,boss,boss,boss32,15197,DR12
6877,56544,1.07,26.34,v5_7_0,v5_7_0,good,20.1,592,140,127,36,105,boss,boss,boss32,15227,DR12
6879,56539,0.92,22.87,v5_7_0,v5_7_0,good,21.4,618,136,96,44,106,boss,boss,boss32,15230,DR12
6880,56543,2.39,24.70,v5_7_0,v5_7_0,good,16.6,610,127,94,58,111,boss,boss,boss32,15231,DR12
6881,56540,3.57,23.06,v5_7_0,v5_7_0,good,17.6,497,88,64,244,107,boss,boss,boss32,15237,DR12
6882,56541,5.99,23.35,v5_7_0,v5_7_0,good,15.0,629,125,99,53,94,boss,boss,boss32,15244,DR12
6931,56388,214.78,53.21,v5_7_0,v5_7_0,good,18.6,581,64,21,254,80,boss,special_plates_W3,boss207,15313,DR11
6932,56397,214.78,53.21,v5_7_0,v5_7_0,good,23.3,664,72,20,164,80,boss,special_plates_W3,boss207,15314,DR11
6933,56398,214.78,53.21,v5_7_0,v5_7_0,good,28.3,654,72,23,171,80,boss,special_plates_W3,boss207,15315,DR11
6963,56724,194.00,65.24,v5_7_0,v5_7_0,good,17.8,625,174,80,41,80,boss,boss,boss34,15490,DR12
6964,56748,194.42,67.42,v5_7_0,v5_7_0,good,16.1,580,159,100,57,104,boss,boss,boss34,15491,DR12
6966,56748,183.75,67.77,v5_7_0,v5_7_0,good,14.1,554,174,97,50,125,boss,boss,boss34,15493,DR12
6967,56447,196.55,61.21,v5_7_0,v5_7_0,good,17.9,601,196,80,43,80,boss,boss,boss34,15619,DR12
6968,56443,187.27,59.87,v5_7_0,v5_7_0,good,13.7,583,193,72,72,80,boss,boss,boss34,15621,DR12
6969,56420,182.90,59.07,v5_7_0,v5_7_0,good,14.3,514,242,94,57,93,boss,boss,boss34,15622,DR11
6970,56444,192.76,62.78,v5_7_0,v5_7_0,good,16.3,536,198,126,58,82,boss,boss,boss34,15633,DR12
6972,56426,182.85,61.42,v5_7_0,v5_7_0,good,14.7,611,178,78,53,80,boss,boss,boss34,15635,DR11
6973,56741,188.70,64.52,v5_7_0,v5_7_0,good,11.0,577,182,97,64,80,boss,boss,boss34,15644,DR12
6974,56442,183.49,63.80,v5_7_0,v5_7_0,good,15.2,543,214,105,53,85,boss,boss,boss34,15645,DR12
6975,56720,183.27,65.90,v5_7_0,v5_7_0,good,17.1,595,166,101,53,85,boss,boss,boss34,15652,DR12
6976,56448,243.99,58.98,v5_7_0,v5_7_0,good,16.1,687,129,72,32,80,boss,boss,boss34,15417,DR12
6981,56443,228.31,60.37,v5_7_0,v5_7_0,good,13.0,668,118,72,62,80,boss,boss,boss34,15474,DR12
6982,56444,224.34,60.88,v5_7_0,v5_7_0,good,13.5,631,161,82,46,80,boss,boss,boss34,15475,DR12
6983,56447,221.92,62.75,v5_7_0,v5_7_0,good,15.8,559,188,109,64,80,boss,boss,boss34,15481,DR12
6986,56717,209.59,65.78,v5_7_0,v5_7_0,good,14.8,568,165,102,74,91,boss,boss,boss34,15487,DR12
7027,56448,213.00,52.92,v5_7_0,v5_7_0,good,13.8,208,263,225,224,80,boss,boss,boss209,15658,DR12
7028,56449,213.70,52.92,v5_7_0,v5_7_0,good,16.1,217,275,253,175,80,boss,boss,boss209,15659,DR12
7029,56455,214.40,52.92,v5_7_0,v5_7_0,good,11.3,164,244,222,290,80,boss,boss,boss209,15660,DR12
7030,56448,215.10,52.92,v5_7_0,v5_7_0,good,14.5,147,256,221,225,151,boss,boss,boss209,15661,DR12
7031,56449,215.80,52.92,v5_7_0,v5_7_0,good,18.5,145,211,162,142,340,boss,boss,boss209,15662,DR12
7032,56471,216.50,52.92,v5_7_0,v5_7_0,good,16.2,218,251,222,229,80,boss,boss,boss209,15663,DR12
7033,56565,358.80,-4.75,v5_7_0,v5_7_0,good,15.2,677,101,79,63,80,boss,boss,boss35,15664,DR12
7034,56564,0.42,-4.75,v5_7_0,v5_7_0,good,14.4,630,159,64,51,96,boss,boss,boss35,15665,DR12
7035,56568,2.04,-4.75,v5_7_0,v5_7_0,good,15.9,689,102,63,56,90,boss,boss,boss35,15666,DR12
7036,56569,3.67,-4.75,v5_7_0,v5_7_0,good,12.7,646,104,82,57,111,boss,boss,boss35,15667,DR12
7037,56570,5.29,-4.75,v5_7_0,v5_7_0,good,16.5,645,101,76,49,129,boss,boss,boss35,15668,DR12
7038,56571,6.91,-4.75,v5_7_0,v5_7_0,good,15.2,636,118,75,50,121,boss,boss,boss35,15669,DR12
7039,56572,8.53,-4.75,v5_7_0,v5_7_0,good,14.5,620,116,82,63,119,boss,boss,boss35,15670,DR12
7040,56574,10.15,-4.75,v5_7_0,v5_7_0,good,18.5,623,119,71,69,118,boss,boss,boss35,15671,DR12
7041,56569,11.77,-4.75,v5_7_0,v5_7_0,good,17.4,635,105,75,64,121,boss,boss,boss35,15672,DR12
7042,56573,13.40,-4.75,v5_7_0,v5_7_0,good,16.3,620,110,85,57,128,boss,boss,boss35,15673,DR12
7043,56576,15.02,-4.75,v5_7_0,v5_7_0,good,15.1,621,98,85,65,131,boss,boss,boss35,15674,DR12
7044,56591,16.64,-4.75,v5_7_0,v5_7_0,good,14.0,634,115,80,62,109,boss,boss,boss35,15675,DR12
7045,56577,18.26,-4.75,v5_7_0,v5_7_0,good,18.0,651,122,67,57,103,boss,boss,boss35,15676,DR12
7046,56568,19.88,-4.75,v5_7_0,v5_7_0,good,12.3,641,95,81,62,121,boss,boss,boss35,15677,DR12
7047,56572,21.51,-4.75,v5_7_0,v5_7_0,good,17.7,645,112,80,56,107,boss,boss,boss35,15678,DR12
7048,56575,23.13,-4.75,v5_7_0,v5_7_0,good,16.4,675,96,78,61,90,boss,boss,boss35,15679,DR12
7049,56570,24.75,-4.75,v5_7_0,v5_7_0,good,17.8,608,124,103,61,104,boss,boss,boss35,15680,DR12
7050,56573,26.37,-4.75,v5_7_0,v5_7_0,good,17.4,635,106,110,63,86,boss,boss,boss35,15681,DR12
7051,56574,27.99,-4.75,v5_7_0,v5_7_0,good,17.1,649,106,115,50,80,boss,boss,boss35,15682,DR12
7052,56539,29.62,-4.75,v5_7_0,v5_7_0,good,12.1,608,88,99,72,133,boss,boss,boss35,15683,DR12
7053,56564,41.10,-4.50,v5_7_0,v5_7_0,good,14.5,661,105,90,64,80,boss,boss,boss38,15723,DR12
7054,56575,43.30,-4.50,v5_7_0,v5_7_0,good,15.2,623,115,79,98,85,boss,boss,boss38,15724,DR12
7055,56576,41.23,-6.20,v5_7_0,v5_7_0,good,16.2,617,144,85,61,93,boss,boss,boss38,15725,DR12
7056,56577,44.00,-5.90,v5_7_0,v5_7_0,good,19.4,610,120,99,60,111,boss,boss,boss38,15726,DR12
7057,56593,40.90,-8.02,v5_7_0,v5_7_0,good,15.2,616,135,90,34,125,boss,boss,boss38,15727,DR12
7058,56593,42.50,-7.74,v5_7_0,v5_7_0,good,14.2,522,169,83,68,158,boss,boss,boss38,15728,DR12
7059,56592,44.10,-7.54,v5_7_0,v5_7_0,good,16.0,563,150,89,63,135,boss,boss,boss38,15729,DR12
7081,56684,151.80,61.73,v5_7_0,v5_7_0,good,18.4,569,200,106,35,90,boss,boss,boss34,15414,DR12
7082,56713,154.67,64.13,v5_7_0,v5_7_0,good,13.8,604,151,88,77,80,boss,boss,boss34,15415,DR12
7083,56722,158.50,65.46,v5_7_0,v5_7_0,good,13.0,574,184,82,56,104,boss,boss,boss34,15416,DR12
7084,56624,152.27,55.45,v5_7_0,v5_7_0,good,11.0,577,187,76,80,80,boss,boss,boss34,15584,DR12
7085,56625,150.61,57.77,v5_7_0,v5_7_0,good,19.5,631,161,71,57,80,boss,boss,boss34,15585,DR12
7086,56658,154.50,57.33,v5_7_0,v5_7_0,good,25.6,596,195,88,41,80,boss,boss,boss34,15600,DR12
7087,56637,153.38,59.70,v5_7_0,v5_7_0,good,20.1,549,209,113,49,80,boss,boss,boss34,15601,DR12
7088,56657,158.77,57.25,v5_7_0,v5_7_0,good,27.6,539,254,86,41,80,boss,boss,boss34,15616,DR12
7089,56661,157.74,59.37,v5_7_0,v5_7_0,good,14.9,592,187,85,56,80,boss,boss,boss34,15617,DR12
7090,56659,157.02,61.67,v5_7_0,v5_7_0,good,18.3,606,171,78,65,80,boss,boss,boss34,15618,DR12
7091,56658,178.67,57.68,v5_7_0,v5_7_0,good,16.9,621,176,71,52,80,boss,boss,boss34,15623,DR12
7092,56683,174.69,56.55,v5_7_0,v5_7_0,good,13.9,547,231,81,42,99,boss,boss,boss34,15624,DR12
7093,56657,170.48,55.67,v5_7_0,v5_7_0,good,23.3,624,187,65,44,80,boss,boss,boss34,15625,DR12
7094,56660,162.51,56.45,v5_7_0,v5_7_0,good,14.8,672,151,54,43,80,boss,boss,boss34,15629,DR12
7095,56625,162.34,58.83,v5_7_0,v5_7_0,good,26.5,585,208,85,42,80,boss,boss,boss34,15630,DR12
7096,56683,161.65,61.00,v5_7_0,v5_7_0,good,16.4,559,209,110,42,80,boss,boss,boss34,15631,DR12
7097,56667,159.42,63.30,v5_7_0,v5_7_0,good,15.1,606,187,74,53,80,boss,boss,boss34,15632,DR12
7098,56661,178.60,59.98,v5_7_0,v5_7_0,good,16.4,563,195,82,80,80,boss,boss,boss34,15636,DR12
7099,56666,174.32,58.88,v5_7_0,v5_7_0,good,13.8,568,208,75,69,80,boss,boss,boss34,15637,DR12
7100,56636,170.39,57.65,v5_7_0,v5_7_0,good,17.4,593,183,69,75,80,boss,boss,boss34,15638,DR12
7101,56659,166.56,56.07,v5_7_0,v5_7_0,good,13.2,602,185,78,55,80,boss,boss,boss34,15639,DR12
7102,56666,166.10,58.05,v5_7_0,v5_7_0,good,12.4,523,231,98,68,80,boss,boss,boss34,15640,DR12
7103,56661,165.76,60.52,v5_7_0,v5_7_0,good,17.2,582,194,92,52,80,boss,boss,boss34,15641,DR12
7104,56711,164.58,63.16,v5_7_0,v5_7_0,good,11.8,562,189,75,94,80,boss,boss,boss34,15642,DR12
7105,56740,163.73,65.25,v5_7_0,v5_7_0,good,14.4,646,134,83,57,80,boss,boss,boss34,15643,DR12
7106,56663,178.56,62.42,v5_7_0,v5_7_0,good,13.4,542,223,86,69,80,boss,boss,boss34,15646,DR12
7107,56740,174.49,61.23,v5_7_0,v5_7_0,good,16.1,566,189,85,80,80,boss,boss,boss34,15647,DR12
7108,56686,170.03,59.85,v5_7_0,v5_7_0,good,16.7,583,203,66,68,80,boss,boss,boss34,15648,DR12
7109,56658,169.42,62.19,v5_7_0,v5_7_0,good,32.6,551,214,102,53,80,boss,boss,boss34,15649,DR12
7110,56746,169.16,64.57,v5_7_0,v5_7_0,good,12.8,615,177,86,42,80,boss,boss,boss34,15650,DR12
7111,56741,167.63,66.77,v5_7_0,v5_7_0,good,12.3,608,160,81,57,94,boss,boss,boss34,15651,DR12
7112,56666,178.30,64.76,v5_7_0,v5_7_0,good,30.2,572,210,104,34,80,boss,boss,boss34,15653,DR12
7113,56711,173.74,63.58,v5_7_0,v5_7_0,good,17.6,620,174,64,62,80,boss,boss,boss34,15654,DR12
7114,56748,173.10,66.03,v5_7_0,v5_7_0,good,14.9,584,183,101,41,91,boss,boss,boss34,15655,DR12
7115,56667,178.10,67.36,v5_7_0,v5_7_0,good,12.1,564,158,88,107,83,boss,boss,boss34,15656,DR12
7116,56681,214.95,61.66,v5_7_0,v5_7_0,good,12.4,642,159,60,59,80,boss,boss,boss34,15477,DR12
7117,56685,199.36,59.13,v5_7_0,v5_7_0,good,11.6,551,227,60,82,80,boss,boss,boss34,15602,DR12
7118,56686,187.56,62.15,v5_7_0,v5_7_0,good,13.6,579,201,74,66,80,boss,boss,boss34,15634,DR12
7120,56720,188.87,66.87,v5_7_0,v5_7_0,good,13.8,602,147,99,58,94,boss,boss,boss34,15492,DR12
7123,56726,212.85,63.99,v5_7_0,v5_7_0,good,16.1,635,161,76,48,80,boss,boss,boss34,15483,DR12
7124,56720,217.77,63.80,v5_7_0,v5_7_0,good,14.2,644,146,76,54,80,boss,boss,boss34,15482,DR12
7126,56568,2.52,34.16,v5_7_0,v5_7_0,good,21.1,632,76,188,24,80,boss,boss,boss32,15175,DR12
7127,56566,1.95,31.94,v5_7_0,v5_7_0,good,14.3,685,78,113,41,83,boss,boss,boss32,15176,DR12
7128,56567,5.90,30.80,v5_7_0,v5_7_0,good,22.6,627,104,137,28,104,boss,boss,boss32,15177,DR12
7129,56569,3.99,32.52,v5_7_0,v5_7_0,good,17.2,631,98,136,35,100,boss,boss,boss32,15178,DR12
7130,56568,5.77,33.04,v5_7_0,v5_7_0,good,18.5,632,88,170,30,80,boss,boss,boss32,15181,DR12
7131,56570,4.54,34.75,v5_7_0,v5_7_0,good,19.4,624,63,206,27,80,boss,boss,boss32,15182,DR12
7132,56565,7.02,35.26,v5_7_0,v5_7_0,good,28.4,653,77,163,27,80,boss,boss,boss32,15187,DR12
7133,56567,3.39,30.30,v5_7_0,v5_7_0,good,19.4,697,86,91,37,89,boss,boss,boss32,15224,DR12
7134,56566,0.95,29.98,v5_7_0,v5_7_0,good,17.7,634,111,101,35,119,boss,boss,boss32,15225,DR12
7135,56564,1.90,28.31,v5_7_0,v5_7_0,good,16.2,621,106,104,46,123,boss,boss,boss32,15228,DR12
